doctor_id,profile_id,name,specialty,type,room,active
DOC_7351,PROF_8350,Dr. Doctor_7351,Neurology,OPD,Room-42,False
DOC_7352,PROF_8351,Dr. Doctor_7352,General OPD,Clinic,Room-39,True
DOC_7353,PROF_8352,Dr. Doctor_7353,Medical Clinic,Clinic,Room-42,False
DOC_7354,PROF_8353,Dr. Doctor_7354,Medical Clinic,Clinic,Room-12,True
DOC_7355,PROF_8354,Dr. Doctor_7355,Cardiology,OPD,Room-23,True
DOC_7356,PROF_8355,Dr. Doctor_7356,Cardiology,Clinic,Room-45,True
DOC_7357,PROF_8356,Dr. Doctor_7357,Cardiology,Clinic,Room-1,False
DOC_7358,PROF_8357,Dr. Doctor_7358,Cardiology,Clinic,Room-16,True
DOC_7359,PROF_8358,Dr. Doctor_7359,Neurology,Clinic,Room-2,True
DOC_7360,PROF_8359,Dr. Doctor_7360,Cardiology,OPD,Room-14,False
DOC_7361,PROF_8360,Dr. Doctor_7361,Cardiology,Clinic,Room-6,True
DOC_7362,PROF_8361,Dr. Doctor_7362,Neurology,OPD,Room-40,True
DOC_7363,PROF_8362,Dr. Doctor_7363,Orthopedics,Clinic,Room-24,True
DOC_7364,PROF_8363,Dr. Doctor_7364,Pediatrics,Clinic,Room-39,False
DOC_7365,PROF_8364,Dr. Doctor_7365,General OPD,Clinic,Room-23,True
DOC_7366,PROF_8365,Dr. Doctor_7366,Medical Clinic,OPD,Room-39,True
DOC_7367,PROF_8366,Dr. Doctor_7367,Medical Clinic,Clinic,Room-32,True
DOC_7368,PROF_8367,Dr. Doctor_7368,General OPD,Clinic,Room-29,True
DOC_7369,PROF_8368,Dr. Doctor_7369,Orthopedics,Clinic,Room-49,True
DOC_7370,PROF_8369,Dr. Doctor_7370,Medical Clinic,OPD,Room-38,True
DOC_7371,PROF_8370,Dr. Doctor_7371,Medical Clinic,OPD,Room-9,False
DOC_7372,PROF_8371,Dr. Doctor_7372,Medical Clinic,Clinic,Room-35,True
DOC_7373,PROF_8372,Dr. Doctor_7373,Cardiology,Clinic,Room-24,False
DOC_7374,PROF_8373,Dr. Doctor_7374,General OPD,Clinic,Room-7,True
DOC_7375,PROF_8374,Dr. Doctor_7375,Neurology,Clinic,Room-48,True
DOC_7376,PROF_8375,Dr. Doctor_7376,Cardiology,OPD,Room-47,True
DOC_7377,PROF_8376,Dr. Doctor_7377,General OPD,Clinic,Room-43,False
DOC_7378,PROF_8377,Dr. Doctor_7378,Cardiology,Clinic,Room-20,False
DOC_7379,PROF_8378,Dr. Doctor_7379,Medical Clinic,OPD,Room-32,False
DOC_7380,PROF_8379,Dr. Doctor_7380,General OPD,OPD,Room-1,True
DOC_7381,PROF_8380,Dr. Doctor_7381,Orthopedics,OPD,Room-5,False
DOC_7382,PROF_8381,Dr. Doctor_7382,Medical Clinic,OPD,Room-44,True
DOC_7383,PROF_8382,Dr. Doctor_7383,General OPD,OPD,Room-24,True
DOC_7384,PROF_8383,Dr. Doctor_7384,Pediatrics,OPD,Room-8,False
DOC_7385,PROF_8384,Dr. Doctor_7385,Neurology,Clinic,Room-14,False
DOC_7386,PROF_8385,Dr. Doctor_7386,Pediatrics,Clinic,Room-2,True
DOC_7387,PROF_8386,Dr. Doctor_7387,Medical Clinic,Clinic,Room-25,False
DOC_7388,PROF_8387,Dr. Doctor_7388,Neurology,Clinic,Room-2,True
DOC_7389,PROF_8388,Dr. Doctor_7389,Medical Clinic,OPD,Room-1,True
DOC_7390,PROF_8389,Dr. Doctor_7390,Pediatrics,OPD,Room-32,True
DOC_7391,PROF_8390,Dr. Doctor_7391,Medical Clinic,OPD,Room-45,True
DOC_7392,PROF_8391,Dr. Doctor_7392,Pediatrics,OPD,Room-48,True
DOC_7393,PROF_8392,Dr. Doctor_7393,Orthopedics,OPD,Room-43,True
DOC_7394,PROF_8393,Dr. Doctor_7394,Medical Clinic,OPD,Room-25,True
DOC_7395,PROF_8394,Dr. Doctor_7395,Neurology,OPD,Room-18,True
DOC_7396,PROF_8395,Dr. Doctor_7396,Cardiology,Clinic,Room-4,False
DOC_7397,PROF_8396,Dr. Doctor_7397,Orthopedics,OPD,Room-38,True
DOC_7398,PROF_8397,Dr. Doctor_7398,Cardiology,Clinic,Room-11,True
DOC_7399,PROF_8398,Dr. Doctor_7399,Neurology,OPD,Room-18,False
DOC_7400,PROF_8399,Dr. Doctor_7400,Cardiology,OPD,Room-2,True
DOC_7401,PROF_8400,Dr. Doctor_7401,Neurology,OPD,Room-29,False
DOC_7402,PROF_8401,Dr. Doctor_7402,Orthopedics,OPD,Room-31,True
DOC_7403,PROF_8402,Dr. Doctor_7403,Orthopedics,Clinic,Room-34,True
DOC_7404,PROF_8403,Dr. Doctor_7404,Neurology,Clinic,Room-19,False
DOC_7405,PROF_8404,Dr. Doctor_7405,Neurology,OPD,Room-21,True
DOC_7406,PROF_8405,Dr. Doctor_7406,General OPD,OPD,Room-32,True
DOC_7407,PROF_8406,Dr. Doctor_7407,Cardiology,Clinic,Room-35,False
DOC_7408,PROF_8407,Dr. Doctor_7408,Pediatrics,Clinic,Room-23,True
DOC_7409,PROF_8408,Dr. Doctor_7409,Neurology,OPD,Room-1,False
DOC_7410,PROF_8409,Dr. Doctor_7410,Cardiology,Clinic,Room-14,True
DOC_7411,PROF_8410,Dr. Doctor_7411,Medical Clinic,OPD,Room-7,False
DOC_7412,PROF_8411,Dr. Doctor_7412,General OPD,OPD,Room-11,False
DOC_7413,PROF_8412,Dr. Doctor_7413,Pediatrics,Clinic,Room-29,True
DOC_7414,PROF_8413,Dr. Doctor_7414,Orthopedics,Clinic,Room-7,False
DOC_7415,PROF_8414,Dr. Doctor_7415,Neurology,Clinic,Room-39,False
DOC_7416,PROF_8415,Dr. Doctor_7416,General OPD,Clinic,Room-36,True
DOC_7417,PROF_8416,Dr. Doctor_7417,Cardiology,OPD,Room-34,True
DOC_7418,PROF_8417,Dr. Doctor_7418,Medical Clinic,OPD,Room-45,True
DOC_7419,PROF_8418,Dr. Doctor_7419,Cardiology,OPD,Room-42,True
DOC_7420,PROF_8419,Dr. Doctor_7420,Medical Clinic,OPD,Room-28,False
DOC_7421,PROF_8420,Dr. Doctor_7421,Pediatrics,OPD,Room-44,True
DOC_7422,PROF_8421,Dr. Doctor_7422,Cardiology,Clinic,Room-15,True
DOC_7423,PROF_8422,Dr. Doctor_7423,Medical Clinic,OPD,Room-16,True
DOC_7424,PROF_8423,Dr. Doctor_7424,Medical Clinic,Clinic,Room-18,True
DOC_7425,PROF_8424,Dr. Doctor_7425,Cardiology,Clinic,Room-45,True
DOC_7426,PROF_8425,Dr. Doctor_7426,General OPD,Clinic,Room-44,True
DOC_7427,PROF_8426,Dr. Doctor_7427,Neurology,Clinic,Room-48,True
DOC_7428,PROF_8427,Dr. Doctor_7428,Pediatrics,Clinic,Room-33,True
DOC_7429,PROF_8428,Dr. Doctor_7429,Pediatrics,Clinic,Room-16,True
DOC_7430,PROF_8429,Dr. Doctor_7430,General OPD,Clinic,Room-18,True
DOC_7431,PROF_8430,Dr. Doctor_7431,Neurology,OPD,Room-10,True
DOC_7432,PROF_8431,Dr. Doctor_7432,Pediatrics,OPD,Room-29,True
DOC_7433,PROF_8432,Dr. Doctor_7433,Cardiology,OPD,Room-21,True
DOC_7434,PROF_8433,Dr. Doctor_7434,Orthopedics,Clinic,Room-32,False
DOC_7435,PROF_8434,Dr. Doctor_7435,General OPD,OPD,Room-46,True
DOC_7436,PROF_8435,Dr. Doctor_7436,Orthopedics,OPD,Room-26,True
DOC_7437,PROF_8436,Dr. Doctor_7437,Cardiology,Clinic,Room-15,True
DOC_7438,PROF_8437,Dr. Doctor_7438,Pediatrics,Clinic,Room-7,True
DOC_7439,PROF_8438,Dr. Doctor_7439,Orthopedics,Clinic,Room-21,True
DOC_7440,PROF_8439,Dr. Doctor_7440,Cardiology,Clinic,Room-25,True
DOC_7441,PROF_8440,Dr. Doctor_7441,Cardiology,OPD,Room-1,False
DOC_7442,PROF_8441,Dr. Doctor_7442,Neurology,Clinic,Room-34,True
DOC_7443,PROF_8442,Dr. Doctor_7443,Neurology,OPD,Room-42,False
DOC_7444,PROF_8443,Dr. Doctor_7444,Orthopedics,Clinic,Room-24,False
DOC_7445,PROF_8444,Dr. Doctor_7445,General OPD,Clinic,Room-47,True
DOC_7446,PROF_8445,Dr. Doctor_7446,Neurology,OPD,Room-45,True
DOC_7447,PROF_8446,Dr. Doctor_7447,Medical Clinic,Clinic,Room-41,True
DOC_7448,PROF_8447,Dr. Doctor_7448,Pediatrics,OPD,Room-27,False
DOC_7449,PROF_8448,Dr. Doctor_7449,Neurology,OPD,Room-5,True
DOC_7450,PROF_8449,Dr. Doctor_7450,General OPD,Clinic,Room-13,False
DOC_7451,PROF_8450,Dr. Doctor_7451,Medical Clinic,OPD,Room-31,True
DOC_7452,PROF_8451,Dr. Doctor_7452,Cardiology,Clinic,Room-43,True
DOC_7453,PROF_8452,Dr. Doctor_7453,Orthopedics,Clinic,Room-1,True
DOC_7454,PROF_8453,Dr. Doctor_7454,Pediatrics,OPD,Room-42,True
DOC_7455,PROF_8454,Dr. Doctor_7455,Orthopedics,OPD,Room-48,True
DOC_7456,PROF_8455,Dr. Doctor_7456,Cardiology,OPD,Room-4,False
DOC_7457,PROF_8456,Dr. Doctor_7457,Orthopedics,OPD,Room-12,True
DOC_7458,PROF_8457,Dr. Doctor_7458,Medical Clinic,Clinic,Room-20,True
DOC_7459,PROF_8458,Dr. Doctor_7459,Cardiology,OPD,Room-42,True
DOC_7460,PROF_8459,Dr. Doctor_7460,Pediatrics,Clinic,Room-11,True
DOC_7461,PROF_8460,Dr. Doctor_7461,Neurology,Clinic,Room-10,True
DOC_7462,PROF_8461,Dr. Doctor_7462,General OPD,Clinic,Room-16,True
DOC_7463,PROF_8462,Dr. Doctor_7463,Cardiology,Clinic,Room-29,False
DOC_7464,PROF_8463,Dr. Doctor_7464,Pediatrics,OPD,Room-8,False
DOC_7465,PROF_8464,Dr. Doctor_7465,Orthopedics,OPD,Room-22,False
DOC_7466,PROF_8465,Dr. Doctor_7466,Pediatrics,OPD,Room-40,True
DOC_7467,PROF_8466,Dr. Doctor_7467,Cardiology,Clinic,Room-32,True
DOC_7468,PROF_8467,Dr. Doctor_7468,General OPD,OPD,Room-13,False
DOC_7469,PROF_8468,Dr. Doctor_7469,Cardiology,Clinic,Room-20,True
DOC_7470,PROF_8469,Dr. Doctor_7470,Pediatrics,Clinic,Room-6,True
DOC_7471,PROF_8470,Dr. Doctor_7471,Neurology,OPD,Room-25,True
DOC_7472,PROF_8471,Dr. Doctor_7472,Orthopedics,OPD,Room-2,True
DOC_7473,PROF_8472,Dr. Doctor_7473,Pediatrics,Clinic,Room-21,True
DOC_7474,PROF_8473,Dr. Doctor_7474,General OPD,OPD,Room-3,True
DOC_7475,PROF_8474,Dr. Doctor_7475,General OPD,Clinic,Room-25,False
DOC_7476,PROF_8475,Dr. Doctor_7476,Medical Clinic,Clinic,Room-39,True
DOC_7477,PROF_8476,Dr. Doctor_7477,General OPD,Clinic,Room-15,True
DOC_7478,PROF_8477,Dr. Doctor_7478,Neurology,Clinic,Room-6,True
DOC_7479,PROF_8478,Dr. Doctor_7479,Cardiology,OPD,Room-41,True
DOC_7480,PROF_8479,Dr. Doctor_7480,Neurology,OPD,Room-40,True
DOC_7481,PROF_8480,Dr. Doctor_7481,Pediatrics,OPD,Room-18,True
DOC_7482,PROF_8481,Dr. Doctor_7482,Pediatrics,OPD,Room-25,False
DOC_7483,PROF_8482,Dr. Doctor_7483,Orthopedics,OPD,Room-33,True
DOC_7484,PROF_8483,Dr. Doctor_7484,Pediatrics,Clinic,Room-13,True
DOC_7485,PROF_8484,Dr. Doctor_7485,Pediatrics,OPD,Room-16,True
DOC_7486,PROF_8485,Dr. Doctor_7486,General OPD,Clinic,Room-24,True
DOC_7487,PROF_8486,Dr. Doctor_7487,Orthopedics,Clinic,Room-28,True
DOC_7488,PROF_8487,Dr. Doctor_7488,Orthopedics,OPD,Room-33,False
DOC_7489,PROF_8488,Dr. Doctor_7489,Pediatrics,Clinic,Room-12,True
DOC_7490,PROF_8489,Dr. Doctor_7490,General OPD,OPD,Room-25,True
DOC_7491,PROF_8490,Dr. Doctor_7491,Neurology,Clinic,Room-22,True
DOC_7492,PROF_8491,Dr. Doctor_7492,Medical Clinic,Clinic,Room-14,True
DOC_7493,PROF_8492,Dr. Doctor_7493,Cardiology,Clinic,Room-11,True
DOC_7494,PROF_8493,Dr. Doctor_7494,Neurology,Clinic,Room-31,True
DOC_7495,PROF_8494,Dr. Doctor_7495,General OPD,Clinic,Room-39,False
DOC_7496,PROF_8495,Dr. Doctor_7496,Pediatrics,Clinic,Room-14,True
DOC_7497,PROF_8496,Dr. Doctor_7497,Neurology,OPD,Room-31,False
DOC_7498,PROF_8497,Dr. Doctor_7498,Pediatrics,OPD,Room-17,False
DOC_7499,PROF_8498,Dr. Doctor_7499,Cardiology,OPD,Room-1,True
DOC_7500,PROF_8499,Dr. Doctor_7500,Neurology,Clinic,Room-18,True
DOC_7501,PROF_8500,Dr. Doctor_7501,Neurology,Clinic,Room-14,True
DOC_7502,PROF_8501,Dr. Doctor_7502,Pediatrics,Clinic,Room-43,False
DOC_7503,PROF_8502,Dr. Doctor_7503,Neurology,Clinic,Room-28,False
DOC_7504,PROF_8503,Dr. Doctor_7504,Neurology,Clinic,Room-30,True
DOC_7505,PROF_8504,Dr. Doctor_7505,Medical Clinic,OPD,Room-30,True
DOC_7506,PROF_8505,Dr. Doctor_7506,Medical Clinic,OPD,Room-6,True
DOC_7507,PROF_8506,Dr. Doctor_7507,Neurology,Clinic,Room-6,True
DOC_7508,PROF_8507,Dr. Doctor_7508,Cardiology,OPD,Room-34,True
DOC_7509,PROF_8508,Dr. Doctor_7509,Orthopedics,Clinic,Room-7,True
DOC_7510,PROF_8509,Dr. Doctor_7510,Medical Clinic,Clinic,Room-23,False
DOC_7511,PROF_8510,Dr. Doctor_7511,Medical Clinic,Clinic,Room-1,True
DOC_7512,PROF_8511,Dr. Doctor_7512,Cardiology,Clinic,Room-2,True
DOC_7513,PROF_8512,Dr. Doctor_7513,Medical Clinic,Clinic,Room-43,True
DOC_7514,PROF_8513,Dr. Doctor_7514,Pediatrics,OPD,Room-14,True
DOC_7515,PROF_8514,Dr. Doctor_7515,Orthopedics,OPD,Room-24,False
DOC_7516,PROF_8515,Dr. Doctor_7516,Neurology,Clinic,Room-2,True
DOC_7517,PROF_8516,Dr. Doctor_7517,Pediatrics,OPD,Room-42,True
DOC_7518,PROF_8517,Dr. Doctor_7518,Medical Clinic,Clinic,Room-46,True
DOC_7519,PROF_8518,Dr. Doctor_7519,Medical Clinic,Clinic,Room-20,True
DOC_7520,PROF_8519,Dr. Doctor_7520,General OPD,Clinic,Room-12,False
DOC_7521,PROF_8520,Dr. Doctor_7521,Cardiology,Clinic,Room-45,True
DOC_7522,PROF_8521,Dr. Doctor_7522,Pediatrics,Clinic,Room-8,True
DOC_7523,PROF_8522,Dr. Doctor_7523,Cardiology,OPD,Room-22,True
DOC_7524,PROF_8523,Dr. Doctor_7524,Orthopedics,OPD,Room-35,True
DOC_7525,PROF_8524,Dr. Doctor_7525,Orthopedics,Clinic,Room-28,True
DOC_7526,PROF_8525,Dr. Doctor_7526,Medical Clinic,Clinic,Room-33,True
DOC_7527,PROF_8526,Dr. Doctor_7527,Orthopedics,Clinic,Room-49,True
DOC_7528,PROF_8527,Dr. Doctor_7528,Neurology,Clinic,Room-37,True
DOC_7529,PROF_8528,Dr. Doctor_7529,Orthopedics,Clinic,Room-36,True
DOC_7530,PROF_8529,Dr. Doctor_7530,Orthopedics,Clinic,Room-13,True
DOC_7531,PROF_8530,Dr. Doctor_7531,Neurology,Clinic,Room-15,True
DOC_7532,PROF_8531,Dr. Doctor_7532,Orthopedics,OPD,Room-2,True
DOC_7533,PROF_8532,Dr. Doctor_7533,General OPD,Clinic,Room-36,False
DOC_7534,PROF_8533,Dr. Doctor_7534,Neurology,Clinic,Room-6,True
DOC_7535,PROF_8534,Dr. Doctor_7535,Cardiology,Clinic,Room-42,True
DOC_7536,PROF_8535,Dr. Doctor_7536,General OPD,Clinic,Room-30,True
DOC_7537,PROF_8536,Dr. Doctor_7537,Neurology,Clinic,Room-49,False
DOC_7538,PROF_8537,Dr. Doctor_7538,Cardiology,OPD,Room-25,True
DOC_7539,PROF_8538,Dr. Doctor_7539,Medical Clinic,OPD,Room-4,True
DOC_7540,PROF_8539,Dr. Doctor_7540,Orthopedics,Clinic,Room-14,True
DOC_7541,PROF_8540,Dr. Doctor_7541,Pediatrics,Clinic,Room-14,True
DOC_7542,PROF_8541,Dr. Doctor_7542,Medical Clinic,Clinic,Room-48,True
DOC_7543,PROF_8542,Dr. Doctor_7543,General OPD,OPD,Room-35,True
DOC_7544,PROF_8543,Dr. Doctor_7544,Orthopedics,OPD,Room-13,True
DOC_7545,PROF_8544,Dr. Doctor_7545,Pediatrics,Clinic,Room-44,False
DOC_7546,PROF_8545,Dr. Doctor_7546,Cardiology,Clinic,Room-46,True
DOC_7547,PROF_8546,Dr. Doctor_7547,Medical Clinic,OPD,Room-8,False
DOC_7548,PROF_8547,Dr. Doctor_7548,Pediatrics,Clinic,Room-23,False
DOC_7549,PROF_8548,Dr. Doctor_7549,Medical Clinic,Clinic,Room-12,False
DOC_7550,PROF_8549,Dr. Doctor_7550,General OPD,Clinic,Room-16,False
DOC_7551,PROF_8550,Dr. Doctor_7551,Medical Clinic,Clinic,Room-45,True
DOC_7552,PROF_8551,Dr. Doctor_7552,Neurology,Clinic,Room-32,True
DOC_7553,PROF_8552,Dr. Doctor_7553,Medical Clinic,Clinic,Room-40,True
DOC_7554,PROF_8553,Dr. Doctor_7554,Orthopedics,Clinic,Room-42,True
DOC_7555,PROF_8554,Dr. Doctor_7555,Pediatrics,Clinic,Room-9,True
DOC_7556,PROF_8555,Dr. Doctor_7556,General OPD,Clinic,Room-48,False
DOC_7557,PROF_8556,Dr. Doctor_7557,Pediatrics,OPD,Room-49,True
DOC_7558,PROF_8557,Dr. Doctor_7558,Medical Clinic,Clinic,Room-30,False
DOC_7559,PROF_8558,Dr. Doctor_7559,Neurology,Clinic,Room-19,True
DOC_7560,PROF_8559,Dr. Doctor_7560,Pediatrics,OPD,Room-2,False
DOC_7561,PROF_8560,Dr. Doctor_7561,Medical Clinic,Clinic,Room-23,True
DOC_7562,PROF_8561,Dr. Doctor_7562,Pediatrics,Clinic,Room-23,True
DOC_7563,PROF_8562,Dr. Doctor_7563,Pediatrics,OPD,Room-5,True
DOC_7564,PROF_8563,Dr. Doctor_7564,Medical Clinic,OPD,Room-42,True
DOC_7565,PROF_8564,Dr. Doctor_7565,Cardiology,OPD,Room-3,True
DOC_7566,PROF_8565,Dr. Doctor_7566,Neurology,Clinic,Room-48,True
DOC_7567,PROF_8566,Dr. Doctor_7567,Medical Clinic,Clinic,Room-26,True
DOC_7568,PROF_8567,Dr. Doctor_7568,Orthopedics,OPD,Room-16,True
DOC_7569,PROF_8568,Dr. Doctor_7569,Orthopedics,Clinic,Room-22,True
DOC_7570,PROF_8569,Dr. Doctor_7570,Neurology,Clinic,Room-42,False
DOC_7571,PROF_8570,Dr. Doctor_7571,Pediatrics,OPD,Room-22,True
DOC_7572,PROF_8571,Dr. Doctor_7572,General OPD,OPD,Room-27,False
DOC_7573,PROF_8572,Dr. Doctor_7573,Cardiology,OPD,Room-3,True
DOC_7574,PROF_8573,Dr. Doctor_7574,Medical Clinic,OPD,Room-37,True
DOC_7575,PROF_8574,Dr. Doctor_7575,Cardiology,OPD,Room-48,True
DOC_7576,PROF_8575,Dr. Doctor_7576,Pediatrics,Clinic,Room-27,True
DOC_7577,PROF_8576,Dr. Doctor_7577,Cardiology,Clinic,Room-21,True
DOC_7578,PROF_8577,Dr. Doctor_7578,Cardiology,OPD,Room-44,True
DOC_7579,PROF_8578,Dr. Doctor_7579,Neurology,OPD,Room-48,False
DOC_7580,PROF_8579,Dr. Doctor_7580,Pediatrics,Clinic,Room-28,True
DOC_7581,PROF_8580,Dr. Doctor_7581,Pediatrics,Clinic,Room-31,False
DOC_7582,PROF_8581,Dr. Doctor_7582,Medical Clinic,OPD,Room-33,False
DOC_7583,PROF_8582,Dr. Doctor_7583,Neurology,Clinic,Room-43,True
DOC_7584,PROF_8583,Dr. Doctor_7584,Pediatrics,Clinic,Room-47,False
DOC_7585,PROF_8584,Dr. Doctor_7585,Medical Clinic,Clinic,Room-36,True
DOC_7586,PROF_8585,Dr. Doctor_7586,Orthopedics,OPD,Room-48,True
DOC_7587,PROF_8586,Dr. Doctor_7587,Orthopedics,OPD,Room-24,False
DOC_7588,PROF_8587,Dr. Doctor_7588,Pediatrics,Clinic,Room-2,True
DOC_7589,PROF_8588,Dr. Doctor_7589,Pediatrics,OPD,Room-45,True
DOC_7590,PROF_8589,Dr. Doctor_7590,Orthopedics,OPD,Room-1,True
DOC_7591,PROF_8590,Dr. Doctor_7591,Neurology,OPD,Room-32,False
DOC_7592,PROF_8591,Dr. Doctor_7592,Pediatrics,OPD,Room-21,True
DOC_7593,PROF_8592,Dr. Doctor_7593,Medical Clinic,OPD,Room-40,False
DOC_7594,PROF_8593,Dr. Doctor_7594,General OPD,OPD,Room-5,True
DOC_7595,PROF_8594,Dr. Doctor_7595,Cardiology,Clinic,Room-5,True
DOC_7596,PROF_8595,Dr. Doctor_7596,Cardiology,Clinic,Room-25,True
DOC_7597,PROF_8596,Dr. Doctor_7597,Pediatrics,Clinic,Room-20,False
DOC_7598,PROF_8597,Dr. Doctor_7598,General OPD,OPD,Room-36,True
DOC_7599,PROF_8598,Dr. Doctor_7599,Pediatrics,Clinic,Room-47,True
DOC_7600,PROF_8599,Dr. Doctor_7600,General OPD,Clinic,Room-30,True
DOC_7601,PROF_8600,Dr. Doctor_7601,Pediatrics,OPD,Room-1,True
DOC_7602,PROF_8601,Dr. Doctor_7602,Pediatrics,Clinic,Room-19,True
DOC_7603,PROF_8602,Dr. Doctor_7603,Cardiology,OPD,Room-47,True
DOC_7604,PROF_8603,Dr. Doctor_7604,Neurology,Clinic,Room-42,True
DOC_7605,PROF_8604,Dr. Doctor_7605,Pediatrics,OPD,Room-35,False
DOC_7606,PROF_8605,Dr. Doctor_7606,Medical Clinic,Clinic,Room-32,False
DOC_7607,PROF_8606,Dr. Doctor_7607,Pediatrics,OPD,Room-14,True
DOC_7608,PROF_8607,Dr. Doctor_7608,General OPD,Clinic,Room-5,True
DOC_7609,PROF_8608,Dr. Doctor_7609,Cardiology,OPD,Room-23,True
DOC_7610,PROF_8609,Dr. Doctor_7610,General OPD,Clinic,Room-27,True
DOC_7611,PROF_8610,Dr. Doctor_7611,Neurology,OPD,Room-23,True
DOC_7612,PROF_8611,Dr. Doctor_7612,Neurology,Clinic,Room-41,True
DOC_7613,PROF_8612,Dr. Doctor_7613,Orthopedics,OPD,Room-32,True
DOC_7614,PROF_8613,Dr. Doctor_7614,Pediatrics,OPD,Room-37,True
DOC_7615,PROF_8614,Dr. Doctor_7615,Orthopedics,OPD,Room-11,False
DOC_7616,PROF_8615,Dr. Doctor_7616,Pediatrics,Clinic,Room-34,True
DOC_7617,PROF_8616,Dr. Doctor_7617,Medical Clinic,Clinic,Room-23,True
DOC_7618,PROF_8617,Dr. Doctor_7618,General OPD,OPD,Room-7,True
DOC_7619,PROF_8618,Dr. Doctor_7619,Pediatrics,OPD,Room-36,True
DOC_7620,PROF_8619,Dr. Doctor_7620,Orthopedics,OPD,Room-13,True
DOC_7621,PROF_8620,Dr. Doctor_7621,Pediatrics,Clinic,Room-13,True
DOC_7622,PROF_8621,Dr. Doctor_7622,General OPD,OPD,Room-20,True
DOC_7623,PROF_8622,Dr. Doctor_7623,Cardiology,Clinic,Room-37,False
DOC_7624,PROF_8623,Dr. Doctor_7624,Orthopedics,OPD,Room-49,True
DOC_7625,PROF_8624,Dr. Doctor_7625,Neurology,OPD,Room-12,True
DOC_7626,PROF_8625,Dr. Doctor_7626,Neurology,Clinic,Room-10,False
DOC_7627,PROF_8626,Dr. Doctor_7627,General OPD,Clinic,Room-6,True
DOC_7628,PROF_8627,Dr. Doctor_7628,Pediatrics,Clinic,Room-6,True
DOC_7629,PROF_8628,Dr. Doctor_7629,General OPD,OPD,Room-22,True
DOC_7630,PROF_8629,Dr. Doctor_7630,Pediatrics,OPD,Room-4,True
DOC_7631,PROF_8630,Dr. Doctor_7631,Pediatrics,OPD,Room-3,True
DOC_7632,PROF_8631,Dr. Doctor_7632,Cardiology,Clinic,Room-19,True
DOC_7633,PROF_8632,Dr. Doctor_7633,Medical Clinic,Clinic,Room-35,True
DOC_7634,PROF_8633,Dr. Doctor_7634,Orthopedics,OPD,Room-4,False
DOC_7635,PROF_8634,Dr. Doctor_7635,Pediatrics,Clinic,Room-43,True
DOC_7636,PROF_8635,Dr. Doctor_7636,Pediatrics,Clinic,Room-27,False
DOC_7637,PROF_8636,Dr. Doctor_7637,General OPD,Clinic,Room-21,True
DOC_7638,PROF_8637,Dr. Doctor_7638,Cardiology,OPD,Room-39,True
DOC_7639,PROF_8638,Dr. Doctor_7639,General OPD,Clinic,Room-40,True
DOC_7640,PROF_8639,Dr. Doctor_7640,Pediatrics,OPD,Room-4,False
DOC_7641,PROF_8640,Dr. Doctor_7641,Pediatrics,OPD,Room-40,True
DOC_7642,PROF_8641,Dr. Doctor_7642,Cardiology,Clinic,Room-7,False
DOC_7643,PROF_8642,Dr. Doctor_7643,Orthopedics,Clinic,Room-45,True
DOC_7644,PROF_8643,Dr. Doctor_7644,Cardiology,OPD,Room-49,True
DOC_7645,PROF_8644,Dr. Doctor_7645,General OPD,Clinic,Room-9,True
DOC_7646,PROF_8645,Dr. Doctor_7646,Medical Clinic,OPD,Room-27,True
DOC_7647,PROF_8646,Dr. Doctor_7647,General OPD,OPD,Room-41,False
DOC_7648,PROF_8647,Dr. Doctor_7648,Pediatrics,Clinic,Room-11,False
DOC_7649,PROF_8648,Dr. Doctor_7649,Neurology,Clinic,Room-10,True
DOC_7650,PROF_8649,Dr. Doctor_7650,Neurology,OPD,Room-41,True
DOC_7651,PROF_8650,Dr. Doctor_7651,Medical Clinic,OPD,Room-48,True
DOC_7652,PROF_8651,Dr. Doctor_7652,Cardiology,Clinic,Room-37,True
DOC_7653,PROF_8652,Dr. Doctor_7653,General OPD,Clinic,Room-32,True
DOC_7654,PROF_8653,Dr. Doctor_7654,General OPD,Clinic,Room-4,True
DOC_7655,PROF_8654,Dr. Doctor_7655,General OPD,OPD,Room-2,True
DOC_7656,PROF_8655,Dr. Doctor_7656,Orthopedics,Clinic,Room-18,True
DOC_7657,PROF_8656,Dr. Doctor_7657,Neurology,Clinic,Room-48,True
DOC_7658,PROF_8657,Dr. Doctor_7658,Pediatrics,OPD,Room-36,False
DOC_7659,PROF_8658,Dr. Doctor_7659,Cardiology,OPD,Room-40,True
DOC_7660,PROF_8659,Dr. Doctor_7660,Cardiology,Clinic,Room-22,True
DOC_7661,PROF_8660,Dr. Doctor_7661,Orthopedics,OPD,Room-22,True
DOC_7662,PROF_8661,Dr. Doctor_7662,Orthopedics,OPD,Room-41,False
DOC_7663,PROF_8662,Dr. Doctor_7663,Cardiology,Clinic,Room-3,True
DOC_7664,PROF_8663,Dr. Doctor_7664,Neurology,OPD,Room-12,True
DOC_7665,PROF_8664,Dr. Doctor_7665,Pediatrics,OPD,Room-27,True
DOC_7666,PROF_8665,Dr. Doctor_7666,Pediatrics,Clinic,Room-17,False
DOC_7667,PROF_8666,Dr. Doctor_7667,Medical Clinic,Clinic,Room-3,True
DOC_7668,PROF_8667,Dr. Doctor_7668,Pediatrics,OPD,Room-41,True
