exception_id,doctor_id,date,type,reason
7ae48249-a46d-49fb-8c67-72a18de00ce7,DOC_2081,2025-02-24,LEAVE,Personal Leave
898a4be2-cf76-45da-82aa-6851d07f148d,DOC_7096,2025-02-20,LEAVE,Conference
fca009ea-41ac-4534-b486-caec87863d0e,DOC_5017,2025-04-15,CANCELLED_SESSION,Medical Leave
a0e13687-2154-46ce-9725-3fd74144a64c,DOC_4667,2025-07-29,LEAVE,Personal Leave
e555f146-fe6e-4dfb-943c-4cbd8df46b7e,DOC_111,2025-10-23,LEAVE,Medical Leave
e486fd92-f975-402f-9feb-bd95de7e725b,DOC_5846,2025-01-29,CANCELLED_SESSION,Conference
03febd0a-0192-491f-bb1f-74166a0f0036,DOC_4319,2025-09-16,LEAVE,Conference
0e512ae0-edc4-4561-ba90-212aaad628a2,DOC_2898,2025-12-19,LEAVE,Medical Leave
216c10ad-2cf3-4e99-ad50-6539d6258386,DOC_1853,2025-03-12,CANCELLED_SESSION,Personal Leave
ad195fa6-6926-416c-9b2d-132bb57b53c1,DOC_9414,2025-12-24,CANCELLED_SESSION,Medical Leave
0f3f8b69-d4d7-4859-99f7-2c797834311e,DOC_492,2025-10-23,LEAVE,Personal Leave
59ef9308-4908-49c5-a68f-2912f29830c6,DOC_478,2025-04-13,LEAVE,Medical Leave
34859808-b8b7-44f6-a561-f142621ab2f6,DOC_3523,2025-04-03,LEAVE,Conference
c949f11b-54aa-4d82-95f0-736cafbc8425,DOC_9394,2025-11-14,LEAVE,Medical Leave
49c600f2-4f5d-461d-b12a-ea47cb86d181,DOC_8574,2025-05-20,CANCELLED_SESSION,Personal Leave
82b1385f-2e97-4121-a053-610ac880ab03,DOC_213,2025-02-23,CANCELLED_SESSION,Personal Leave
96572fac-2ea9-40b0-9918-7b6c63623397,DOC_6695,2025-07-04,LEAVE,Personal Leave
211dcd88-6771-4da1-815a-dd1d39434e36,DOC_4917,2025-07-26,CANCELLED_SESSION,Medical Leave
7e3c8e09-1f49-4ed0-ba1a-d9e23b977c85,DOC_3364,2025-08-30,LEAVE,Personal Leave
0be278c7-853f-4d5e-bd23-e853f70bb438,DOC_1988,2025-10-03,LEAVE,Conference
75690260-a52a-4a9c-b7ab-0c114c81d914,DOC_2944,2025-08-05,LEAVE,Conference
2855b549-a254-4fdb-a1e0-7a6288d7e4dc,DOC_5644,2025-05-15,LEAVE,Medical Leave
51ad810e-1dd3-4a2a-bb97-344e046edab0,DOC_3333,2025-06-28,LEAVE,Medical Leave
d0436eee-cf72-45f0-9352-769f72812210,DOC_4877,2025-05-19,LEAVE,Personal Leave
e0ae6016-f51e-408e-b1fd-0f451fdb03d2,DOC_8259,2025-01-22,CANCELLED_SESSION,Medical Leave
b48788c4-b425-4ecf-a401-725bd7959ad5,DOC_5721,2025-08-03,CANCELLED_SESSION,Medical Leave
ba8cc791-9582-43b6-b198-8e2e980cb69d,DOC_4028,2025-05-06,LEAVE,Personal Leave
da755ab7-08b4-490f-b133-2060cd4739cd,DOC_6982,2025-01-17,LEAVE,Conference
a144d14d-3bde-43a4-99ad-ae7246ac3e6a,DOC_1979,2025-07-20,CANCELLED_SESSION,Conference
70db05c4-1aa4-4e2a-a14a-bc9e271cc97b,DOC_388,2025-09-23,CANCELLED_SESSION,Conference
f1944ae8-1cda-4e26-b16d-afa5e1a2af4a,DOC_8442,2025-02-02,CANCELLED_SESSION,Medical Leave
1d70ce47-91c6-4201-a49c-16d91b423412,DOC_380,2025-03-03,CANCELLED_SESSION,Conference
c15b66c8-46f2-4fb3-b148-8f52c6d6cc9f,DOC_5006,2025-07-05,LEAVE,Conference
4b5d6ea8-ed20-4f8a-871d-1f56d61dac79,DOC_3545,2025-01-06,CANCELLED_SESSION,Personal Leave
83a549ac-53d9-4a64-9247-7c0b58e5c9cb,DOC_3629,2025-05-17,LEAVE,Medical Leave
c4d971ba-9e22-4ccf-939e-0088c820697d,DOC_3643,2025-06-24,LEAVE,Medical Leave
0a7d8e64-5fae-4e06-b24c-9ca14c6b488e,DOC_7612,2025-02-24,LEAVE,Medical Leave
4a22887e-6586-4666-a8cf-ec4684fccb3a,DOC_7409,2025-04-19,LEAVE,Medical Leave
4dc8891c-2a56-44de-accf-3328dd0ecde7,DOC_8187,2025-09-23,CANCELLED_SESSION,Conference
b673a88c-bdb4-4d30-af28-d790f1ec45eb,DOC_430,2025-09-01,CANCELLED_SESSION,Medical Leave
e9c71d0d-3fc5-4223-9684-a873cc04ce98,DOC_1641,2025-06-15,LEAVE,Personal Leave
7b8e7031-e2eb-46f5-b3c7-43e92ad21ce0,DOC_6463,2025-10-09,CANCELLED_SESSION,Medical Leave
6521ac8c-7336-42aa-a449-dfc221c793e3,DOC_1405,2025-09-06,CANCELLED_SESSION,Conference
af184043-0d32-463e-912c-e8ceca2cd4a0,DOC_9592,2025-11-29,CANCELLED_SESSION,Conference
f4e38e10-f9e6-4261-96b5-214621e56b9a,DOC_4292,2025-07-30,LEAVE,Personal Leave
911a917e-97be-4c13-a655-d464c12e154f,DOC_1510,2025-04-25,CANCELLED_SESSION,Medical Leave
2dcd8555-00a5-45d7-b999-b16d45279da9,DOC_7953,2025-02-04,CANCELLED_SESSION,Conference
def7c5ca-f7d2-446a-95df-e64a620c537d,DOC_2356,2025-05-21,CANCELLED_SESSION,Medical Leave
5991d201-a474-40de-af27-a0a8cc4bd53a,DOC_7282,2025-05-30,LEAVE,Conference
d1ff093c-aa0d-4a68-a6bb-fcb63b2567ee,DOC_2342,2025-02-21,LEAVE,Personal Leave
9f77cb84-fe77-4d1c-967d-aa13b3923e6d,DOC_6939,2025-05-07,CANCELLED_SESSION,Conference
3e193259-e203-452f-88fe-2aae06085384,DOC_1452,2025-01-19,CANCELLED_SESSION,Personal Leave
344d8737-fc47-400e-a2dd-afeda9726c7b,DOC_8696,2025-03-05,LEAVE,Personal Leave
f6404291-a915-456b-8660-02366f7176b1,DOC_9981,2025-02-22,LEAVE,Personal Leave
07ed063e-b408-4cd3-8520-3cda7aaa0d6b,DOC_5487,2025-05-07,LEAVE,Medical Leave
d878308d-d403-481f-a72b-a59b99793fc1,DOC_9668,2025-09-14,CANCELLED_SESSION,Medical Leave
8c9b0f88-f442-4fca-be98-fe32da5bc95f,DOC_7509,2025-03-20,CANCELLED_SESSION,Personal Leave
d1402fae-6aca-4ab9-accf-7b78d044c70f,DOC_1319,2025-03-09,LEAVE,Conference
2607d084-8c55-4c8b-98da-438d9d867ab9,DOC_3596,2025-06-01,LEAVE,Medical Leave
e6f87051-9c8a-4d75-ad5e-5bab3fcf5a95,DOC_7074,2025-09-25,LEAVE,Conference
64f799a2-931b-439b-9106-237f25d38f13,DOC_6181,2025-08-07,LEAVE,Personal Leave
dd22d189-094d-4210-b925-162f5836a140,DOC_2747,2025-12-25,CANCELLED_SESSION,Personal Leave
7e851dc7-8343-46c9-9384-b587ac4ae800,DOC_1358,2025-02-24,LEAVE,Medical Leave
a0c85094-ffda-452c-8b88-b44a5de08bea,DOC_7558,2025-08-05,LEAVE,Conference
0501000a-01d0-43b7-ab3e-02c5ac943c94,DOC_7295,2025-12-09,LEAVE,Personal Leave
fdf94977-3a2d-405d-86d7-5cd638fea759,DOC_5094,2025-04-11,CANCELLED_SESSION,Conference
8b3cd932-9afd-4366-9b8e-0f70e66015c9,DOC_8073,2025-04-10,CANCELLED_SESSION,Medical Leave
782a8951-bacc-4ad9-97f3-e284f1e3e385,DOC_7150,2025-08-19,CANCELLED_SESSION,Personal Leave
c3102919-b6b4-4154-98d0-0dec8e1794df,DOC_265,2025-10-22,LEAVE,Medical Leave
44962410-7e1d-48e3-af21-b956fd7888c6,DOC_4810,2025-10-11,CANCELLED_SESSION,Conference
bc72dbaf-2d73-49df-844c-adfc104c9cbd,DOC_7131,2025-02-28,CANCELLED_SESSION,Conference
1007c5a0-5aab-4980-9961-2379cb7efc26,DOC_2992,2025-03-07,LEAVE,Conference
b2b92f12-1817-4d06-a854-2a7069d8588c,DOC_8826,2025-07-29,CANCELLED_SESSION,Personal Leave
7a0f414c-70ce-4cbb-b277-534ec9269ef3,DOC_2143,2025-07-27,LEAVE,Conference
c1846043-ada4-42eb-a457-1958735cac55,DOC_1965,2025-08-09,CANCELLED_SESSION,Conference
9883df54-7e6d-4f3f-a309-6f46843fa67a,DOC_1459,2025-04-15,CANCELLED_SESSION,Medical Leave
cbbb3e9b-d943-4b2d-a6ed-32c991674857,DOC_2693,2025-04-05,LEAVE,Medical Leave
ba9a632c-1071-40ea-a7bf-daa3f48f0ca7,DOC_1244,2025-11-13,CANCELLED_SESSION,Conference
45c7d657-87cf-4ee8-8a01-e534048c2200,DOC_357,2025-03-01,CANCELLED_SESSION,Conference
96673db1-ecc3-451d-a58c-c879b6aaaf46,DOC_4142,2025-01-24,LEAVE,Medical Leave
d2c93708-95d9-4335-b8d9-21d43e2000cc,DOC_6747,2025-11-06,LEAVE,Personal Leave
b00aab79-fc99-4572-b246-2b4fafb49d60,DOC_9159,2025-06-17,LEAVE,Personal Leave
9ffe33ca-9ec9-497a-a270-5fa858819fa9,DOC_9170,2025-11-08,LEAVE,Conference
8ff36812-3bf6-475e-975d-c7aad9a7e84d,DOC_4834,2025-04-16,LEAVE,Personal Leave
b2ecea31-2982-4e8d-8e0b-461d0fd52b19,DOC_7258,2025-10-13,CANCELLED_SESSION,Conference
0d338dc6-b201-4d39-ab3c-038975f5f504,DOC_3522,2025-05-27,CANCELLED_SESSION,Medical Leave
1f6cae38-d22c-4ef3-a5cd-7be8509ed0c3,DOC_5014,2025-03-01,LEAVE,Conference
efd26790-ffca-43e2-aa0b-bb235973d7b9,DOC_3829,2025-08-29,LEAVE,Conference
9b39418c-6fff-4657-9678-0a1bcc8b64aa,DOC_3498,2025-08-14,LEAVE,Medical Leave
d1f55e0a-41cc-45b1-9fec-373643d8a58c,DOC_4951,2025-02-20,CANCELLED_SESSION,Personal Leave
be1c7137-6f81-49f4-acb0-c1f7885d5696,DOC_9923,2025-03-09,LEAVE,Medical Leave
69a860d8-3693-4428-a823-a4e426dfa11d,DOC_238,2025-05-31,LEAVE,Medical Leave
b81d39d0-cded-412b-9b78-6e30dbb08535,DOC_7763,2025-11-21,CANCELLED_SESSION,Conference
5037772a-10a3-4fa1-b17f-0deea39900e7,DOC_2214,2025-03-31,CANCELLED_SESSION,Personal Leave
e219a39e-1f9a-431d-92ee-c7a86e3a92b8,DOC_7137,2025-10-10,CANCELLED_SESSION,Conference
dd30b38f-0e57-47fd-b400-300d585bac9a,DOC_4040,2025-11-08,CANCELLED_SESSION,Conference
cd8c2f02-4c1b-4872-a6e4-043ae9e2f7f8,DOC_1339,2025-06-21,CANCELLED_SESSION,Medical Leave
7aafcb20-7918-43c3-ae4b-a4c15ac9c436,DOC_2585,2025-04-24,LEAVE,Medical Leave
29afd8e2-dabc-4c5a-9fa1-5d507df533b2,DOC_6838,2025-08-29,LEAVE,Medical Leave
4b871625-ad3b-4156-8671-861a0539175b,DOC_5307,2025-06-28,CANCELLED_SESSION,Conference
7749be19-2496-4e82-8488-d9a28f9e8f8e,DOC_7330,2025-10-06,CANCELLED_SESSION,Conference
c468c86d-3cda-4430-a13e-9f3f2f4f35c0,DOC_1906,2025-12-15,CANCELLED_SESSION,Medical Leave
f4e222b6-78e8-4785-88d1-7611cc155e17,DOC_647,2025-01-31,CANCELLED_SESSION,Personal Leave
f7442f73-8aec-4fc8-8512-c4f5ebdf5e41,DOC_8838,2025-08-04,CANCELLED_SESSION,Medical Leave
7af5d333-ff40-4b49-9dba-4913848eba21,DOC_8033,2025-11-24,LEAVE,Personal Leave
129a1c29-6e13-4e98-bbd1-caf68400b0f1,DOC_5093,2025-11-23,LEAVE,Medical Leave
0f65364e-d473-4c0a-a614-57e00dc0a9b1,DOC_4034,2025-04-10,CANCELLED_SESSION,Personal Leave
10c078a5-6d6c-4d4b-bbff-c655b3d7a9a8,DOC_4573,2025-07-14,CANCELLED_SESSION,Medical Leave
a99b5612-3d44-464d-9587-4a22d7983156,DOC_5031,2025-11-29,LEAVE,Conference
0dd13b9d-ece7-42c8-b92e-03b6f5783024,DOC_2645,2025-02-12,LEAVE,Personal Leave
9050b73d-eddd-42b4-abd1-131810f5175a,DOC_9702,2025-10-29,CANCELLED_SESSION,Conference
a0ea7860-d78c-4fed-b2d5-2a8c3b834aec,DOC_8904,2025-11-10,CANCELLED_SESSION,Conference
8fc5ca72-cfdc-40c4-bc34-2e696e136d49,DOC_4817,2025-04-10,CANCELLED_SESSION,Personal Leave
2c3fe4cb-aada-4a33-9567-0e573b1ba766,DOC_3402,2025-12-16,CANCELLED_SESSION,Conference
6d6342a3-a4a6-4beb-8a48-d889a4b8ea7c,DOC_6363,2025-03-03,CANCELLED_SESSION,Personal Leave
91d167db-7f4a-4721-af56-6ee93b8579af,DOC_1404,2025-05-28,LEAVE,Personal Leave
410cfabd-8c04-4b34-a4bb-9f8b4db2ebe5,DOC_7254,2025-03-07,LEAVE,Conference
4f2d9c64-cf75-4c68-8b4e-9dea9194ab75,DOC_3490,2025-11-06,LEAVE,Medical Leave
ef4c3929-9166-4329-b351-ae3a7148c4b8,DOC_1555,2025-02-08,CANCELLED_SESSION,Medical Leave
fa535229-51e1-4e5e-a294-1b528d85e433,DOC_9615,2025-11-09,CANCELLED_SESSION,Personal Leave
e15cbba1-3eb3-4d0e-8d32-8133cfa3d261,DOC_9760,2025-06-22,CANCELLED_SESSION,Medical Leave
f4ff3add-3aaf-47c7-92b9-f7751fcf89bb,DOC_9795,2025-12-12,CANCELLED_SESSION,Conference
253e3193-930d-46c4-a693-747f2490a685,DOC_4577,2025-09-19,LEAVE,Personal Leave
86bea076-f351-43a3-ad6b-f29f1b165dba,DOC_274,2025-02-13,CANCELLED_SESSION,Conference
1ef9ee41-b97c-4907-a901-630e4ac5cdd8,DOC_314,2025-12-14,LEAVE,Conference
4f7306d5-44c8-4c32-b0c9-0643d2f96061,DOC_2995,2025-02-27,CANCELLED_SESSION,Conference
5c373af9-05ed-480b-9af3-4c6e43ed704a,DOC_3299,2025-09-01,CANCELLED_SESSION,Medical Leave
74d12c71-0fa4-43fc-9855-3484b41378bd,DOC_2024,2025-05-04,LEAVE,Conference
e2d1e3bb-6070-4fb2-837d-8793345eefbc,DOC_5393,2025-02-15,CANCELLED_SESSION,Personal Leave
0302fba3-06e2-44a0-9112-4e1e7627d529,DOC_8231,2025-08-06,LEAVE,Personal Leave
e13c55a8-44d9-4031-9a51-a0bd78aa197e,DOC_9907,2025-06-10,LEAVE,Personal Leave
96f23d73-572d-4209-80cc-04430942deae,DOC_5853,2025-02-10,LEAVE,Medical Leave
b9d0cd54-07be-4cb5-855e-d2fd8ed97dad,DOC_7034,2025-01-07,LEAVE,Medical Leave
3eec6185-fc73-4e53-a89c-728d61290075,DOC_7275,2025-01-05,CANCELLED_SESSION,Medical Leave
679f7320-e055-4d6d-8b73-711a641265c0,DOC_4626,2025-04-26,LEAVE,Personal Leave
10e9b775-ec86-46b6-9fa7-eb77381fb126,DOC_1749,2025-03-29,CANCELLED_SESSION,Medical Leave
7e49bf9e-41b7-4691-84e8-6f20dfbf44be,DOC_7976,2025-12-21,LEAVE,Medical Leave
e17d906d-2956-4f38-9089-d1a3e8c96800,DOC_4177,2025-06-27,CANCELLED_SESSION,Medical Leave
ef9b706c-9b07-4eab-be24-30c06f34381d,DOC_8722,2025-01-24,CANCELLED_SESSION,Personal Leave
a29dee3b-c6f6-4191-8e5e-c0b5940d68f3,DOC_7434,2025-07-01,CANCELLED_SESSION,Personal Leave
ff9dfc6c-2cab-4390-91a1-7dd74c34c6f2,DOC_9161,2025-11-23,LEAVE,Personal Leave
2030965e-720b-4159-a7ba-dc038a40ca96,DOC_3077,2025-07-27,CANCELLED_SESSION,Conference
d85cc5a1-1946-4b74-b3e4-9489ce0519d8,DOC_6291,2025-02-15,LEAVE,Personal Leave
d4660438-1f18-4324-be59-ec1db24d210d,DOC_458,2025-05-23,CANCELLED_SESSION,Conference
a76f031e-f339-4608-bdd2-dc061a263260,DOC_5948,2025-12-03,CANCELLED_SESSION,Conference
7c9db0a9-7df4-441c-8059-7988fb5fc4a9,DOC_5797,2025-07-27,CANCELLED_SESSION,Conference
a13f60a7-e01d-4de7-b935-cf061156bf81,DOC_8396,2025-10-08,CANCELLED_SESSION,Personal Leave
24818594-71f7-454f-8cc9-6abe7b32a1d9,DOC_3621,2025-08-22,CANCELLED_SESSION,Personal Leave
fa2631d9-1e8a-4f28-bc4f-59fa04fc5cc3,DOC_4243,2025-04-16,CANCELLED_SESSION,Personal Leave
9681b34c-5f19-49bf-a947-58954d9bba2f,DOC_8643,2025-05-22,LEAVE,Medical Leave
df1067c2-e6a4-4d4f-9efc-dca2c9d41c9e,DOC_1065,2025-03-30,LEAVE,Medical Leave
4faddd4f-6ca9-4ae4-b5b1-7cdda3f1dc5e,DOC_7943,2025-03-19,CANCELLED_SESSION,Conference
a0281f7c-3934-44b9-b34b-184f150923b1,DOC_3631,2025-01-04,LEAVE,Conference
ee2958eb-e410-4435-8541-98fb544dace6,DOC_6624,2025-02-11,LEAVE,Conference
f9ec1b0c-65c6-4c00-b7b2-7bb2b5c6c9fe,DOC_3223,2025-06-23,CANCELLED_SESSION,Conference
748fbf3a-3211-49f4-b410-c5b8f5e22483,DOC_3573,2025-01-20,CANCELLED_SESSION,Medical Leave
4a1230fa-481a-4e68-b3f0-b1152f99c0d2,DOC_7604,2025-07-05,CANCELLED_SESSION,Personal Leave
c33c8a95-1724-4cc3-8bee-e0078a54fb60,DOC_2433,2025-05-27,CANCELLED_SESSION,Conference
967c8896-3e15-4097-ab5a-3f54700eda9e,DOC_5249,2025-03-22,CANCELLED_SESSION,Conference
dd4f39f0-c15c-4eb2-8dfd-cdd7208efe22,DOC_7160,2025-03-10,CANCELLED_SESSION,Medical Leave
793ee67d-fa81-442b-9a84-444df7a62b82,DOC_8834,2025-01-15,CANCELLED_SESSION,Conference
b1b1740d-b57a-4100-b9e6-91bff4a778bd,DOC_4846,2025-10-05,LEAVE,Medical Leave
01ebec16-5b2c-462f-908f-9981d9145f77,DOC_5128,2025-03-01,LEAVE,Medical Leave
c66e4bd5-bbce-4fcd-b9de-0a35335da562,DOC_3108,2025-03-18,CANCELLED_SESSION,Personal Leave
343a25a8-ee2e-4b3b-b8a1-20030a751dfd,DOC_1762,2025-04-25,LEAVE,Conference
544c8dd4-c1d7-4678-9d60-43a894c019b9,DOC_6787,2025-02-10,LEAVE,Personal Leave
bb5f6914-9665-44c5-b749-5a89a25d2b04,DOC_7376,2025-03-24,CANCELLED_SESSION,Personal Leave
38c14ecd-ab61-4abd-870e-fa2588f04e5e,DOC_9206,2025-08-02,LEAVE,Conference
34f72f07-46d0-4e02-838a-1c42ce18dece,DOC_1635,2025-07-06,LEAVE,Medical Leave
f387b89f-e03f-435e-ba72-5b51caf859fe,DOC_3841,2025-11-10,LEAVE,Medical Leave
73624fb1-46cd-4ee7-8548-b709c7406fd6,DOC_8282,2025-09-06,LEAVE,Personal Leave
b113c001-766c-4e9d-8d23-a3b9755a969d,DOC_7352,2025-06-29,LEAVE,Conference
329ca843-554b-4ca3-8b65-2cd93abbdf36,DOC_7961,2025-03-07,LEAVE,Personal Leave
1713f7a2-442f-43bb-9393-d3772c9be67a,DOC_1095,2025-09-17,CANCELLED_SESSION,Personal Leave
aa0d65a1-60cc-4492-9812-63573268cbbf,DOC_4241,2025-07-27,LEAVE,Personal Leave
515feeb9-241b-4001-a9cd-981164b3c2e2,DOC_811,2025-03-06,CANCELLED_SESSION,Conference
993cd645-c4c6-4771-aef7-d9cf1fbf2e34,DOC_692,2025-05-31,CANCELLED_SESSION,Conference
141b1737-28a3-4544-9fca-b4a7da2e6bf2,DOC_6073,2025-02-17,LEAVE,Conference
e43dd30c-8592-4c3b-b196-c3e5da707ba3,DOC_3941,2025-09-20,CANCELLED_SESSION,Personal Leave
ae9d12ae-44cb-436d-bb6e-0dec2a591bd1,DOC_1498,2025-08-21,LEAVE,Conference
6ba1755a-aba9-4e44-9fd2-518a0bedf867,DOC_7319,2025-02-13,CANCELLED_SESSION,Conference
bbe0723f-50a7-42ea-85ce-bf234752112b,DOC_7443,2025-03-22,LEAVE,Personal Leave
7e3732f4-9f3d-4e89-96c6-e5fca726c6eb,DOC_9738,2025-11-06,CANCELLED_SESSION,Conference
288fc949-0c19-495c-a073-35dc994a5ceb,DOC_1918,2025-06-29,CANCELLED_SESSION,Medical Leave
67ab0115-8cfe-4abe-82cd-41805d4b0e1a,DOC_7460,2025-05-19,LEAVE,Medical Leave
bf3daa5d-e2e9-43a4-b219-5b5169c46ab9,DOC_1773,2025-10-20,CANCELLED_SESSION,Personal Leave
b36dda50-2d30-44e0-b20b-b76f023dd875,DOC_239,2025-03-10,LEAVE,Medical Leave
57f2db72-f407-489f-ad4f-9d472ef9eb77,DOC_3046,2025-04-30,LEAVE,Personal Leave
a27abd01-5cca-4c01-ae2f-7694b9102ee4,DOC_9824,2025-12-26,LEAVE,Conference
253f81df-9278-4e98-bcd9-52104ac7fbf7,DOC_4949,2025-10-30,CANCELLED_SESSION,Personal Leave
181d7257-0cb8-4c7d-b7fd-1ffa3c483687,DOC_53,2025-05-05,LEAVE,Personal Leave
e1240c3e-83da-4226-8fd7-76ea71f53f83,DOC_6323,2025-11-29,LEAVE,Medical Leave
bb71ac09-75d9-46f2-bb95-04a7051a484a,DOC_9730,2025-03-25,LEAVE,Conference
a0e237cd-dccb-4690-9bd2-a56a302815d4,DOC_1651,2025-10-07,CANCELLED_SESSION,Medical Leave
37bb51cb-f687-4b06-aba9-448aea132c1b,DOC_8424,2025-08-14,CANCELLED_SESSION,Conference
978fd4d5-d12c-4bb3-88dd-dd308df414b8,DOC_5891,2025-05-20,CANCELLED_SESSION,Conference
f210d87f-0396-47e0-8afc-90200e04cbc4,DOC_3945,2025-06-17,LEAVE,Conference
092a6520-d97d-4434-a292-63c46e7eadf2,DOC_3365,2025-05-14,LEAVE,Medical Leave
17940b7a-8aba-4cea-8528-afdf7b77f7e3,DOC_9571,2025-04-03,CANCELLED_SESSION,Personal Leave
d1d2bedf-0596-4c1b-aca2-ca9ad14a994c,DOC_7604,2025-02-13,CANCELLED_SESSION,Personal Leave
ebea6c25-3c57-46c6-88a9-83d7ba541fdb,DOC_4947,2025-09-03,CANCELLED_SESSION,Medical Leave
27ddf14b-2852-41d7-bb9e-ecaea8f70409,DOC_8568,2025-05-05,LEAVE,Conference
77efb62d-8bf4-4126-941d-6cc9b9770ba7,DOC_23,2025-11-03,CANCELLED_SESSION,Personal Leave
35f0dfd1-7993-4225-9887-b394022087aa,DOC_7728,2025-11-19,LEAVE,Conference
e055fe40-ba7e-47f3-8741-35c9c20dd8e0,DOC_1963,2025-05-29,LEAVE,Medical Leave
b141001c-cec5-4b4b-8aaa-72f1eface76a,DOC_848,2025-11-01,CANCELLED_SESSION,Conference
1c0f87a4-6975-49d3-8ce2-7c9e387a6ca6,DOC_9965,2025-06-03,CANCELLED_SESSION,Medical Leave
97ff46b7-c9f3-4f65-9713-1f486ea2b76f,DOC_279,2025-05-04,CANCELLED_SESSION,Medical Leave
9b8bb0d8-81ee-4594-a075-66dc3c36481c,DOC_865,2025-12-01,CANCELLED_SESSION,Conference
47318c66-48e1-4cba-b520-c177e8c50285,DOC_6001,2025-07-10,CANCELLED_SESSION,Conference
d3fe64aa-a38f-456a-9b59-fc4af383a17d,DOC_3578,2025-10-02,CANCELLED_SESSION,Personal Leave
432573ff-d0ad-4493-9bed-2ae73cd31132,DOC_432,2025-10-29,LEAVE,Personal Leave
90096b79-8d69-42ea-90aa-50bc43cb3b8f,DOC_1192,2025-07-30,LEAVE,Personal Leave
d05bb895-11fd-4153-b8a1-1203f96ba78a,DOC_1138,2025-06-15,CANCELLED_SESSION,Medical Leave
c9583814-624a-412f-acb2-e91797c31c4a,DOC_2133,2025-06-16,LEAVE,Personal Leave
665692a1-d8cc-42b3-98c9-5942898b10db,DOC_5551,2025-04-09,LEAVE,Personal Leave
aa022cce-119a-46ce-bfbb-f5a17c17b63d,DOC_8464,2025-09-06,CANCELLED_SESSION,Personal Leave
72a297d3-e710-4a1e-9f97-b1d88adbd5cc,DOC_832,2025-12-13,LEAVE,Conference
112e47b5-d975-408b-b553-ea615eede276,DOC_786,2025-03-02,LEAVE,Personal Leave
093b2115-c7f0-48a2-8a21-d61dc6ecc5cf,DOC_3963,2025-10-17,LEAVE,Conference
c853d185-83a7-4fb6-a31f-70ce1d819f77,DOC_6513,2025-06-07,LEAVE,Medical Leave
c3d4aaf6-5a75-4583-908a-aef31487b991,DOC_750,2025-01-06,LEAVE,Personal Leave
5ccc6d9c-3acf-4c67-8f71-f142238cd756,DOC_604,2025-07-16,CANCELLED_SESSION,Conference
70b97e99-bfb3-446e-85fc-92af90265a3a,DOC_3333,2025-08-04,LEAVE,Medical Leave
f7c6669c-9653-46d2-9494-e857edd21116,DOC_9062,2025-03-06,LEAVE,Personal Leave
16de664e-b8a6-4e4e-af85-c9c220a5ee68,DOC_9802,2025-05-20,LEAVE,Conference
331b721c-4992-4566-becf-3f6e26ceda21,DOC_3279,2025-09-10,CANCELLED_SESSION,Personal Leave
819affa3-d938-42d6-aae9-b5c1504feebc,DOC_7894,2025-03-29,CANCELLED_SESSION,Medical Leave
9e1ac35d-f979-4e9b-8ceb-958ccbb4c974,DOC_7880,2025-03-28,LEAVE,Personal Leave
2842676b-b0a8-451a-a32e-cfd06772221a,DOC_6306,2025-09-12,CANCELLED_SESSION,Medical Leave
f9341e3e-516b-4272-9a87-c70b0e0581b4,DOC_4878,2025-11-17,LEAVE,Medical Leave
44b0d052-de35-450d-9551-ba1ff28cbebe,DOC_4303,2025-09-21,CANCELLED_SESSION,Conference
1145596b-653f-4e6a-9e3e-e91a394a069a,DOC_9061,2025-05-12,CANCELLED_SESSION,Conference
abd0d4d6-239a-4a0f-8477-68dbcacc1017,DOC_4699,2025-04-24,CANCELLED_SESSION,Conference
f1042690-3118-4844-8712-325fac1a687f,DOC_4519,2025-03-16,LEAVE,Medical Leave
eaebe2a7-0c0c-412b-842e-19db82e642a7,DOC_3402,2025-01-18,LEAVE,Conference
cbdd1a76-6fef-4b30-b666-6d037779571d,DOC_5913,2025-06-04,LEAVE,Personal Leave
0b1903b9-b22c-4d8f-9bf1-0f2b69c09e7c,DOC_9082,2025-09-23,LEAVE,Medical Leave
636a16c6-1c43-4279-b555-29102285ae99,DOC_7248,2025-11-22,LEAVE,Personal Leave
3c532bb5-e430-4d58-bfc2-3652514318f2,DOC_7428,2025-05-01,CANCELLED_SESSION,Medical Leave
d04963c4-32c6-4f81-9f6c-c658d36aac33,DOC_4354,2025-09-04,CANCELLED_SESSION,Medical Leave
7c10ba51-dc18-4d41-8282-ac018593c096,DOC_2852,2025-08-23,CANCELLED_SESSION,Conference
9d2bf5b1-d58f-4be6-ab51-2bb28d8bd87e,DOC_1965,2025-06-27,LEAVE,Medical Leave
2ee75538-2fbb-46d3-8777-267cad9ead5a,DOC_9006,2025-02-17,CANCELLED_SESSION,Conference
81587f0d-86f3-4dc4-9b95-febb08babc5f,DOC_9756,2025-11-25,CANCELLED_SESSION,Conference
e82d4621-f272-49cd-8afa-c2e4b71d90a5,DOC_7076,2025-06-13,LEAVE,Personal Leave
c5c74c98-f977-474e-b811-f13298b17dc4,DOC_4232,2025-03-31,CANCELLED_SESSION,Personal Leave
eaff1503-5bb1-439f-9b64-d628aad64c5a,DOC_1211,2025-07-23,CANCELLED_SESSION,Personal Leave
7dea2174-ba8d-4b5b-8516-3f2ecc4567ad,DOC_5716,2025-08-09,LEAVE,Conference
b75fe3a5-5fa2-4223-952e-414527b47d82,DOC_1254,2025-03-31,LEAVE,Personal Leave
